hts10,hs6,description,short_description,quantity_unit_1,quantity_unit_2,sitc,end_use,naics,hts_vintage,scope,scope_basis
7210490045,721049,"FLAT-ROLLED HIGH-STRENGTH IRON OR NONALLOY STEEL, 600 MM OR MORE WIDE, PLATED OR COATED WITH ZINC (NOT ELECTROLYTICALLY), NESOI",FLT RLD HI-STR IOS NA GT=600MM ZINC PLTD/CTD NESOI,KG,,67413,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7210490091,721049,"FLAT-ROLLED IRON OR NONALLOY STEEL OF A THICKNESS OF 0.4 MM OR MORE, OF A WIDTH OF 600 MM OR MORE, PLATED OR COATED WITH ZINC, NESOI","FLT RL IR/NAL STL GT=0.4MM T,600MM W ZNC PLT NESOI",KG,,67413,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7210490095,721049,"FLAT-ROLLED IRON OR NONALLOY STEEL OF A WIDTH OF 600 MM OR MORE, PLATED OR COATED WITH ZINC, NESOI",FLT RLD IR/NAL STL GT=600MM WIDE ZNC PLT/CTD NESOI,KG,,67413,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7210500020,721050,"FLAT-ROLLED IRON OR NONALLOY STEEL, WIDTH 600MM OR MORE AND LESS THAN 1050MM, PLATED OR COATED WITH CHROMIUM OXIDES OR CHROMIUM AND CHROMIUM OXIDES","FLT-RLD IOS NA, 600-1050MM WIDE, CHROMIUM PLTD/CTD",KG,,67442,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7210500090,721050,"FLAT-ROLLED IRON OR NONALLOY STEEL, 600MM OR MORE WIDE, PLATED OR COATED WITH CHROMIUM OXIDES OR CHROMIUM AND CHROMIUM OXIDES, NESOI","FLT-RLD IOS NA GT/=600MM CHROMIUM PLTD/CTD, NESOI",KG,,67442,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7210610000,721061,"FLAT-ROLLED IRON OR NONALLOY STEEL, 600MM OR MORE WIDE, PLATED OR COATED WITH ALUMINUM-ZINC ALLOYS","FLT RLD IOS NA GT/=600MM,PLTD/CTD W/ AL/ZN ALLOYS",KG,,67443,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7210690000,721069,"FLAT-ROLLED IRON OR NONALLOY STEEL, 600MM OR MORE WIDE, PLATED OR COATED WITH ALUMINUM OTHER THAN ALUMINUM-ZINC ALLOYS","FLT RLD IOS NA GT/=600MM,PLTD/CTD W/AL",KG,,67443,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7210703000,721070,"FLAT-ROLLED IRON OR NONALLOY STEEL 600MM OR MORE WIDE, PAINTED, VARNISHED OR PLASTIC COATED, NOT COATED OR PLATED WITH METAL, NOT CLAD",FLT RLD IRON/STL;PAINTED W/PLSTIC;NT COATD W/METAL,KG,,67431,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7210706030,721070,"FLAT-ROLLED IRON OR NONALLOY STEEL 600MM OR MORE WIDE, PAINTED, VARNISHED OR COATED WITH PLASTIC; ZINC COATED OR PLATED ELECTROLYTICALLY COATED,PLATED",FLT RLD IRON/STL;PNTD W/PLSTIC;ZINC COATD;ELECTRLY,KG,,67431,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7210706060,721070,"FLAT-ROLLED IRON OR NONALLOY STEEL 600MM OR MORE WIDE, PAINTED, VARNISHED, OR COATED WITH PLASTIC, ZINC COATED OR PLATED, NOT ELECTROLYTICALLY COATED",FLT RLD IRON/STL;PAINTED PLASTIC;ZINC COATED;NESOI,KG,,67431,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7210706090,721070,"FLAT-ROLLED IRON OR NONALLOY STEEL 600MM OR MORE WIDE, PAINTED, VARNISHED OR PLASTIC COATED, OTHER (COATED OR PLATED WITH METAL OTHER THAN ZINC)",FLAT RLD IRON/STL;GT=600MM; PAINTED PLASTIC; NESOI,KG,,67431,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7210901000,721090,"FLAT-ROLLED IRON OR NONALLOY STEEL, 600MM OR MORE WIDE, CLAD, NESOI","FLT RLD IOS NA GT/=600MM W,CLAD,NESOI",KG,,67444,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7210906000,721090,"FLAT-ROLLED IRON OR NONALLOY STEEL 600MM OR MORE WIDE, ELECTROLYTICALLY COATED OR PLATED WITH BASE METAL",FLT RLD IRON/STL;GT=600MM;ELECTRL COATD W/METAL,KG,,67444,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7210909000,721090,"FLAT-ROLLED IRON OR NONALLOY STEEL 600MM OR MORE WIDE, COATED OR PLATED NESOI",FLT RLD IRN/NALLOY STL;GT=600MM;PLATD/COATD; NESOI,KG,,67444,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211130000,721113,"FLAT-ROLLED IRON OR NONALLOY STEEL, <600MM WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, UNIVERSAL MILL PLATE","FLT RLD HI-STR IOS NA LT 600MM,UNVRSL MILPLT,HT-RL",KG,,67327,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211140030,721114,"FLAT-ROLLED HIGH-STRENGTH IRON OR NONALLOY STEEL, UNDER 600MM WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, 4.75MM THICK OR MORE",FLT RLD HISTRG STEEL;LT 600MM;HOT RLD;GT=4.75MMTHK,KG,,67327,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211140045,721114,"FLAT-ROLLED IRON OR NONALLOY STEEL UNDER 600MM WIDE HOT-ROLLED, NOT CLAD, PLATED OR COATED, 4.75MM OR MORE THICK, NOT COILED",FLT RLD IR/NALLOY STL;LT 600MM;GT=4.75MMTHK;N COIL,KG,,67327,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211140090,721114,"FLAT-ROLLED IRON OR NONALLOY STEEL UNDER 600MM WIDE HOT-ROLLED, NOT CLAD, PLATED OR COATED, 4.75MM OR MORE THICK, COILS",FLT RLD IR/STL;COIL;HOT RLD;LT 600MM;GT=4.75MM THK,KG,,67327,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211191500,721119,"FLAT-ROLLED HIGH-STRENGTH STEEL, UNDER 300MM WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED",FLAT ROLLED; HI-STRENGTH STEEL;HOT ROLL;LT 300MM,KG,,67329,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211192000,721119,"FLAT-ROLLED IRON OR NONALLOY STEEL, UNDER 300MM WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, OVER 1.25MM THICK",FLT&HOT RLD IRN/STL;LT 300MM;NOT CLAD;GT 1.25MMTHK,KG,,67329,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211193000,721119,"FLAT-ROLLED IRON OR NONALLOY STEEL UNDER 300MM WIDE HOT-ROLLED, NOT CLAD, PLATED OR COATED, 1.25MM OR LESS THICK",FLT&HOT RLD IRN/STL;LT 300MM;NOT CLAD;LT 1.25MMTHK,KG,,67329,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211194500,721119,"FLAT-ROLLED HIGH-STRENGTH IRON OR NONALLOY STEEL HOT-ROLLED, NOT CLAD, COATED OR PLATED, OVER 300MM BUT LESS THAN 600MM WIDE NESOI",FLAT&HOT ROLLED HI-STRGH STEEL;(300-600MM); NESOI,KG,,67329,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211196000,721119,"FLAT-ROLLED IRON OR NONALLOY STEEL, 300 TO UNDER 600MM WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, PICKLED",FLAT & HOT RLD IRON/NALLOY STL;(300-600MM);PICKLED,KG,,67329,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211197530,721119,"FLAT-ROLLED IRON OR NONALLOY STEEL, 300 TO UNDER 600MM WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, IN COILS, WITH UNTRIMMED EDGES",FLT&HOT RLD IRON/STL;(300-600MM);COIL;UNTRIM EDGE,KG,,67329,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211197560,721119,"FLAT-ROLLED IRON OR NONALLOY STEEL, 300 TO UNDER 600MM WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, NOT PICKLED, IN COILS, NESOI",FLAT&HOT ROLLED IRON/STL;(300-600MM); COIL; NESOL,KG,,67329,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211197590,721119,"FLAT-ROLLED IRON OR NONALLOY STEEL, 300 TO UNDER 600MM WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, NOT IN COILS",FLAT&HOT RLD IRON/NALLOY STL;(300-600MM);NOT COIL,KG,,67329,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211231500,721123,"FLAT-ROLLED HIGH-STRENGTH STEEL,UNDER 300MM WIDE, NOT CLAD COATED OR PLATED, COLD-ROLLED, UNDER 25% CARBON,OVER 1.25 MM THICK","FLT RLD HI-STR IOS NA LT 300MM,LT 25% CRBN,LT 1.25",KG,,67349,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211232000,721123,"FLAT-ROLLED IRON OR NONALLOY STEEL UNDER 300MM WIDE, COLD-ROLLED, NOT CLAD, PLATED OR COATED, OVER 1.25MM THICK, UNDER 0.25 PERCENT CARBON",FLT&CLD RLD IRON/NALLOY STL;LT 300MM;GT 1.25MM THK,KG,,67349,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211233000,721123,"FLAT-ROLLED IRON OR NONALLOY STEEL, UNDER 300MM WIDE, COLD-ROLLED, NOT CLAD, PLATED OR COATED, OVER 0.25 BUT NOT OVER 1.25MM THICK, UNDER 0.25% CARBON",FLT&COLD RLD IRON/STL;LT 300MM;(0.25MM-1.25MM)THK,KG,,67349,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211234500,721123,"FLAT-ROLLED IRON OR NONALLOY STEEL UNDER 300MM WIDE, COLD-ROLLED, NOT CLAD, PLATED OR COATED, NOT OVER 0.25MM THICK, UNDER 0.25 PERCENT CARBON",FLT&CLD RLD IR/STL;LT 300MM;LT 0.25MMTHK;.25% CAR,KG,,67349,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211236030,721123,"FLAT-ROLLED IRON OR NONALLOY STEEL, 300 TO UNDER 600MM WIDE, COLD-ROLLED, NOT CLAD, PLATED OR COATED, OVER 1.25MM THICK, UNDER 0.25 PERCENT CARBON",FLAT&COLD RLD IRON/STL;(300MM-600MM);GT 1.25MM THK,KG,,67349,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211236060,721123,"FLAT-ROLLED IRON/NONALLOY STEEL, 300 TO UNDER 600MM WIDE, COLD-ROLLED, NOT CLAD, PLATED OR COATED, OVER 0.25 BUT NOT OVER 1.25MM THICK,LT 0.25% CARBON",FLAT&COLD RLD IRON/STL;(300-600MM);0.25-1.25MM THK,KG,,67349,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211236090,721123,"FLAT-ROLLED IRON OR NONALLOY STEEL, 300 TO UNDER 600MM WIDE, COLD-ROLLED, NOT CLAD, PLATED OR COATED, NOT OVER 0.25MM THICK, UNDER 0.25% CARBON",FLAT- & COLD-ROLLED IR/STL;300-600MM;LT 0.25MM THK,KG,,67349,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211292030,721129,"FLAT-ROLLED IRON OR NONALLOY STEEL COILS, UNDER 51MM WIDE, COLD-ROLLED, NOT CLAD, PLATED OR COATED, OVER 0.25MM THICK, UNDER 0.25 PERCENT CARBON",FLT&CLD RLD IR/STL; COIL;LT 51MM; GT 0.25MM THICK,KG,,67349,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211292090,721129,"FLAT-ROLLED IRON OR NONALLOY STEEL, UNDER 300MM WIDE, COLD-ROLLED, NOT CLAD, PLATED OR COATED, OVER 0.25MM THICK, 0.25 PERCENT OR MORE CARBON, NESOI",FLAT&COLD RLD IRON/STL; LT 300MM; NOT COIL; NESOI,KG,,67349,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211294500,721129,"FLAT-ROLLED IRON OR NONALLOY STEEL, UNDER 300MM WIDE, COLD-ROLLED, NOT CLAD, PLATED OR COATED, 0.25MM OR LESS THICK, 0.25 PERCENT OR MORE CARBON",FLT&CLD RLD IRON/NALLOY STL;LT 300MM; GT 0.25 THK,KG,,67349,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211296030,721129,"FLAT-ROLLED IRON OR NONALLOY STEEL, 300 TO UNDER 600MM WIDE, COLD-ROLLED, NOT CLAD, PLATED OR COATED, OVER 1.25MM THICK, 0.25 PERCENT OR MORE CARBON",FLT&CLD RLD IRON/STL;(300MM-600MM); GT 1.25MM THK,KG,,67349,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211296080,721129,"FLAT-ROLLED IRON OR NONALLOY STEEL, 300 TO UNDER 600MM WIDE, COLD-ROLLED, NOT CLAD, PLATED OR COATED, 1.25MM OR LESS THICK, 0.25% OR MORE CARBON",FLAT&COLD RLD IRON/ST;(300MM-600MM); LT=1.25MM THK,KG,,67349,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7211900000,721190,"FLAT-ROLLED IRON OR NONALLOY STEEL, LESS THAN 600MM WIDE, NOT CLAD, PLATED OR COATED, NESOI","FLT RLD IOS NA,LT 600MM, NT CLD/PLTD/CTD, NESOI",KG,,67353,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7212100000,721210,"FLAT-ROLLED IRON OR NONALLOY STEEL, UNDER 600MM WIDE, PLATED OR COATED WITH TIN","FLT RLD IOS NA, LT 600MM, PLTD/CTD W/ TIN",KG,,67422,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7212200000,721220,"FLAT-ROLLED IRON OR NONALLOY STEEL, UNDER 600MM WIDE, ELECTROLYTICALLY PLATED OR COATED WITH ZINC","FLT RLD IOS NA, LT 600MM,ELCTRLYTC PLTD/CTD W/ZINC",KG,,67412,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7212301030,721230,FLAT-ROLLED IRON OR NONALLOY STEEL UNDER 51MM WIDE COILS OVER 0.25MM THICK ZINC COATED OR PLATED NOT ELECTROLYTICALLY,FLAT RLD IR/STL;PLAT W/ZINC;LT 300MM;LT 51MM COILS,KG,,67414,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7212301090,721230,"FLAT-ROLLED IRON OR NONALLOY STEEL UNDER 300MM WIDE OVER 0.25MM THICK, OF A WIDTH LESS THAN 51mm, IN COILS; ZINC COATED OR PLATED NOT ELECTROLYTICALLY",FLT RLD IR/STL;PLD W/ZINC;GT 51MM;CL;GT 0.25MM THK,KG,,67414,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7212303000,721230,FLAT-ROLLED IRON OR NONALLOY STEEL UNDER 300MM WIDE; ZINC PLATED OR COATED; NOT ELECTROLYTICALLY; NESOI,FLAT ROLL IRON/STL;LT 300MM; PLATED W/ZINC; NESOI,KG,,67414,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7212305000,721230,FLAT-ROLLED IRON OR NONALLOY STEEL OVER 300MM WIDE; ZINC COATED OR PLATED IN COILS; NOT ELECTROLYTICALLY,FLAT ROLL IRON/NALLOY STL; PLATED W/ZINC; GT 300MM,KG,,67414,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7212401000,721240,"FLAT-ROLLED IRON OR NONALLOY STEEL UNDER 300MM WIDE, PAINTED, VARNISHED OR PLASTIC COATED",FLT RLD IRON/NALLOY STL; PAINT W/PLASTIC; LT 300MM,KG,,67432,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7212405000,721240,"FLAT-ROLLED IRON OR NONALLOY STEEL OVER 300MM TO UNDER 600MM WIDE, PAINTED, VARNISHED OR COATED WITH PLASTIC",FLT RLD IRON/STL; (300MM-600MM); PAINTED W/PLASTIC,KG,,67432,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7212500000,721250,"FLAT-ROLLED IRON OR NONALLOY STEEL, LESS THAN 600MM WIDE, OTHERWISE PLATED OR COATED, NESOI","FLT RLD IOS NA, LT 600MM, PLATED/COATED, NESOI",KG,,67451,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7212600000,721260,"FLAT-ROLLED IRON OR NONALLOY STEEL, LESS THAN 600MM WIDE, CLAD, NESOI","FLT-RLD IOS NA, LT 600MM, CLAD, NESOI",KG,,67452,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7213100000,721310,"CONCRETE REINFORCING BARS AND RODS OF IRON OR NONALLOY STEEL, IN IRREGULARLY WOUND COILS, HOT-ROLLED","CONCRETE REINFORCING IOS NA BARS&RODS,HT-RLD,CLS",KG,,67611,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7213200010,721320,"BARS AND RODS OF FREE-CUTTING STEEL, CONTAINING 0.1% OR MORE LEAD BY WEIGHT, HOT-ROLLED, IN IRREGULARLY WOUND COILS",BARS & RODS FREE-CUT STL GT=0.1% LEAD HOT-ROLD IRR,KG,,67612,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7213200080,721320,"BARS AND RODS OF FREE-CUTTING STEEL, HOT-ROLLED, IN IRREGULARLY WOUND COILS, NESOI",BAR ROD FREE-CUTTING STL HOT-ROLLD IRR COILS NESOI,KG,,67612,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7213913011,721391,"TIRE CORD-QLTY RODS, STAT NOTE 4, IRON/NONALLOY STEEL, IRREG COILS, CIRC SECTION <14MM DIAMETER; NT TEMPERED,TREATED/MFG,U.S. NOTE 9,SUBCHP3,CHP99","TIRE CORD WIR RODS,<14MM,NOTE 9,SUBCHP 3,CHP  99",KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7213913015,721391,"BARS AND RODS OF COLD HEADING QUALITY STEEL, HOT-ROLLED, IN IRREGULARLY WOUND COILS, CIRCULAR CROSS SECTION MEASURING LESS THAN 14 MM IN DIAMETER",BAR ROD CHQ STEEL HOT-ROLLD IRR COILS DIAM LT 14MM,KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7213913020,721391,"BARS/RODS WELD QLTY WIRE ROD AS DEF IN STAT NT 6 TO CH 72 OF IRN/NONALLOY STL, NOT TEMPERED/TREATED/MANUF, HOT-ROLLED IRR COILS CIRC X-SEC DIA LT 14MM",BAR WLD QUAL IR/STL NT TEMP ETC HT-RL IR DI LT14MM,KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7213913093,721391,"BARS AND RODS OF IRON OR NONALLOY STEEL, NOT TEMPERED/TREATED/MANUFACTURED, HOT-ROLLED, IN IRREGULARLY WOUND COILS, CIRC X-SECTION DIAM LT 14MM NESOI",BAR IRN/STL NT TEMP ETC HT-RL IRR DIA LT14MM NESOI,KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7213914500,721391,"BARS & RODS, IRON/NONALLOY STEEL, IRREGULARLY WOUND COIL, CIRCULAR CROSS SECTION <14MM DIAMETER, 0.6% OR MORE CARBON, NOT CONCRETE REINFORCED, NESOI","BAR&ROD IRON/STL,DIAMTR LT 14MM,GE 0.6% CRBN,HOTRL",KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7213916000,721391,"BARS & RODS,IRON/NONALLOY STEEL,HOT-ROLLED,IRREGULARLY WOUND COILS,CIRCULAR CROSS SECTION <14MM DIAMETER,<0.6% CARBON,NOT CONCRETE REINFORCED, NESOI","BAR&ROD IRON/STL,LT 14MM DIAMT,HOT-RL,LT 0.6% CRBN",KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7213990030,721399,"BARS AND RODS, IRON OR NONALLOY STEEL, HOT-ROLLED, IRREGULARLY WOUND COILS, CIRCULAR CROSS-SECTION, 14MM TO UNDER 19MM DIAMETER; NESOI",BARS&RODS IRON/NALLOY STEEL; 14MM-19MM; NESOI,KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7213990060,721399,"BARS AND RODS, IRON OR NONALLOY STEEL, HOT-ROLLED, IRREGULARLY WOUND COILS, CROSS-SECTION, 19MM AND OVER DIAMETER",BARS & RODS IRON/NALLOY STEEL; HOT-ROLLED; GT=19MM,KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7213990090,721399,"BARS AND RODS, IRON OR NONALLOY STEEL, HOT-ROLLED, IRREGULARLY WOUND COILS, NESOI",BARS & RODS IRON/NALLOY STEEL; HOT-ROLLED; NESOI,KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7214100000,721410,"BARS AND RODS OF IRON OR NONALLOY STEEL, NOT FURTHER WORKED THAN FORGED, INCLUDING THOSE TWISTED AFTER ROLLING","BAR & ROD OF IOS NA,FORGED",KG,,67643,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7214200000,721420,"CONCRETE REINFORCING BARS AND RODS, IRON OR NONALLOY STEEL, NOT FURTHER WORKED THAN HOT-ROLLED OR HOT-DRAWN, INCLUDING THOSE TWISTED AFTER ROLLING","CONCRETE REINFORCING BAR & ROD IOS NA,HT-RLD/DRWN",KG,,67621,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7214300010,721430,"BARS AND RODS OF FREE-CUTTING STEEL, CONTAINING 0.1% OR MORE LEAD BY WEIGHT, NOT FURTHER WORKED THAN, HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED, ETC","BARS & RODS OF FREE-CUTTNG STEEL GT=0.1% LEAD, ETC",KG,,67622,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7214300080,721430,"BARS AND RODS OF FREE-CUTTING STEEL, HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED, BUT INCLUDING THOSE TWISTED AFTER ROLLING, NESOI",BARS & ROD FREE-CUTTING STEEL HOT-ROLLED ETC NESOI,KG,,67622,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7214910016,721491,"BARS AND RODS OF IRON/NONALLOY STEEL,HOT-ROLLED,HOT-DRAWN,OF RECTANGULAR (NOT SQUARE)CROSS-SEC,CONTG LT 0.25 PERCENT CARBON,MAX CROSS-SEC LT 152MM","BR&RD IOS NA RCTNGL X,LT0.25%CRBN,HT-RL/DR,LT152MM",KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7214910020,721491,"BARS AND RODS OF IRON/NONALLOY STEEL,HOT-ROLLED,HOT-DRAWN,OF RECTANGULAR (NOT SQUARE)CROSS-SEC,CONTG LT 0.25 PERCENT CARBON,MAX CROSS-SEC 152MM/MORE","BR&RD IOS NA RCTNGL X,LT.25%CRBN,HT-RL/DR,152MM/GT",KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7214910060,721491,"BARS AND RODS OF IRON OR NONALLOY STEEL,HOT-ROLLED,HOT-DRAWN OF RECTANGULAR (NOT SQUARE) CROSS-SECTION, CONTAINING BY WEIGHT (0.25-0.6%) CARBON, NESOI","BAR&ROD IOS NA,RCTNGLR X-SEC(.25-.6%)CARBN,HT-RL/D",KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7214910090,721491,"BARS AND RODS OF IRON OR NONALLOY STEEL, HOT-ROLLED, HOT-DRAWN, OF RECTANGULAR (NOT SQUARE) CROSS-SECTION, CONTAINING BY WEIGHT GT/= 0.6% CARBON,NESOI","BAR&ROD IOS NA,RCTNGLR X-SEC,GT/=.6% CARBN,HT-RL/D",KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7214990016,721499,"OTHER BARS AND RODS, IRON OR NONALLOY STEEL, HOT-WORKED, ROUNDS, LESS THAN 0.25 PERCENT CARBON, DIAMETER LESS THAN 76MM","OTH BARS FE/STL;ROUNDS;HOT-WKD;LT 0.25%C,DIA<76MM",KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7214990021,721499,"OTHER BARS AND RODS, IRON OR NONALLOY STEEL, HOT-WORKED, ROUNDS, LESS THAN 0.25 PERCENT CARBON, DIAMETER  OF 76MM OR MORE BUT NOT EXCEEDING 152MM","OTHER BRS IRN/STL;RNDS;HOT-WKD;LT 0.25%CRBN,76-152",KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7214990026,721499,"OTHER BARS AND RODS, IRON OR NONALLOY STEEL, HOT-WORKED, ROUNDS, LESS THAN 0.25 PERCENT CARBON, DIAMETER  EXCEEDING 152MM","OTHER BRS IRN/STL;RNDS;HOT-WKD;LT 0.25%CRBN,EXC152",KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7214990031,721499,"OTHER BARS AND RODS, IRON OR NONALLOY STEEL, HOT-WORKED, ROUNDS, 0.25 BUT LESS THAN 0.6 PERCENT CARBON WITH A DIAMETER LESS THAN 76MM","OTHER BARS IRN/STL;RNDS;(0.25%-0.6%)CRBN,D=LT76MM",KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7214990036,721499,"OTHER BARS AND RODS, IRON OR NONALLOY STEEL, HOT-WORKED, ROUNDS, 0.25 BUT LT 0.6 PERCENT CARBON WITH DIAMETER 76MM OR MORE BUT NOT EXCEEDING 152MM","OTHER BARS IRN/STL;RNDS;(0.25%-0.6%)CRBN,D=76-152",KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
7214990040,721499,"OTHER BARS AND RODS, IRON OR NONALLOY STEEL, HOT-WORKED, ROUNDS, 0.25 BUT LESS THAN 0.6 PERCENT CARBON WITH A DIAMETER GREATER THAN 152MM","OTHER BARS IRN/STL;ROUNDS;(0.25%-0.6%)CRBN,D=GT152",KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7206.10-7216.50
